quadras.codigo_ibge_municipio,quadras.codigo_cartografico,quadras.geometria,quadras.area
4104501,01.04.002.12.0393,"MULTIPOLYGON(((-53.78486477837759 -25.68613075567253,-53.78499651710197 -25.68604525491008,-53.78518695702062 -25.685900477893153,-53.7853158190763 -25.685823188458063,-53.78540914980986 -25.68576721004874,-53.78550397552474 -25.685712567332214,-53.78557264658176 -25.68567335918903,-53.78552477183279 -25.685517889642963,-53.785498258121685 -25.685431788204244,-53.78546555628259 -25.685325591040765,-53.785454933457586 -25.685315341009836,-53.78544603600167 -25.685302927900352,-53.78543959766507 -25.685288740805817,-53.78543618617106 -25.6852734258849,-53.78543607505546 -25.685257802429845,-53.78543918114431 -25.685242723079714,-53.78544509426322 -25.68522892541056,-53.78545318378698 -25.685216926061596,-53.78545701932437 -25.685212535342334,-53.78546121122996 -25.685208365376578,-53.78546573525487 -25.68520445085126,-53.785470561788735 -25.685200823375855,-53.78547565648693 -25.685197510652177,-53.78548098107944 -25.68519453577434,-53.785486494322676 -25.685191916697445,-53.78549215582831 -25.685189664860072,-53.78546390162008 -25.685198148151525,-53.78533548706903 -25.68523759030854,-53.785149751677025 -25.685294407272952,-53.784251182712 -25.685597640316303,-53.78426747909771 -25.685607453676003,-53.78440005125595 -25.685687285862628,-53.78454435083174 -25.685756911372007,-53.784457695315204 -25.68581465191812,-53.784346202079966 -25.685890508242593,-53.78446761192123 -25.686033285010005,-53.784528315392 -25.686104671509582,-53.784664901436805 -25.68626529450302,-53.78476843868666 -25.68619486534094,-53.78486477837759 -25.68613075567253)))",7980.8105
4104501,01.04.002.12.0304,"MULTIPOLYGON(((-53.78464414940865 -25.680416211860244,-53.78493525529566 -25.68137183654735,-53.78506001601242 -25.681340629857118,-53.78517517968377 -25.681311823586412,-53.785415103793774 -25.681251810254576,-53.78512422638213 -25.6802969478247,-53.78488368206928 -25.68035491907392,-53.784836635832896 -25.68036625718278,-53.78464414940865 -25.680416211860244)))",5497.9414
4104501,01.04.002.12.0305,"MULTIPOLYGON(((-53.78526855284332 -25.680262164902626,-53.785559058126225 -25.681215802066724,-53.785683818465394 -25.68118459486181,-53.785914145048864 -25.68112698130125,-53.78603890517615 -25.681095773806664,-53.785747522569714 -25.680139268883547,-53.7856438804062 -25.68017170954363,-53.78550909672354 -25.68020419304262,-53.78526855284332 -25.680262164902626)))",5475.6582
4104501,01.04.002.12.0306,"MULTIPOLYGON(((-53.78588895856699 -25.68009499836876,-53.78592853713229 -25.680224921268163,-53.78596032715354 -25.68032927679543,-53.786087487865906 -25.680746698722686,-53.78611927820494 -25.68085105417245,-53.78618285907577 -25.681059765046495,-53.786307619041324 -25.681028557333153,-53.786537944933485 -25.680970942834374,-53.786662704683465 -25.680939734832155,-53.78636368003034 -25.679958159881657,-53.78620722161234 -25.679995379060177,-53.78612468496987 -25.68002121388406,-53.78588895856699 -25.68009499836876)))",5616.1504
4104501,01.04.002.12.0379,"MULTIPOLYGON(((-53.78560834757514 -25.685234559724968,-53.785612424068425 -25.68524604445587,-53.78561453747795 -25.68525755020028,-53.785614918021224 -25.68526610728577,-53.785614732799424 -25.685270408595134,-53.78561429546951 -25.685274700990828,-53.785613607347365 -25.685278966306146,-53.7856126718652 -25.685283186602557,-53.785611494516026 -25.685287344420907,-53.78561008275631 -25.685291423019635,-53.78563016159526 -25.685356627561173,-53.78565959593644 -25.685452213246705,-53.785704496732485 -25.685598024657576,-53.7859418265676 -25.685462422239105,-53.786051018804905 -25.685400977738638,-53.78615754614946 -25.685344112137148,-53.78626407338773 -25.68528724646546,-53.78637060052087 -25.685230380713694,-53.78647712754641 -25.685173514903948,-53.78658365446616 -25.685116649019026,-53.7866901812807 -25.6850597830637,-53.786830248604815 -25.685024368381967,-53.78694532676419 -25.684995271857254,-53.78706040486264 -25.684966175245254,-53.78717548289325 -25.6849370785478,-53.78729056085916 -25.684907981763864,-53.78740563884598 -25.684878885164565,-53.78752071667419 -25.684849788179104,-53.787635794439595 -25.684820691106925,-53.78775087213922 -25.68479159394385,-53.78786594977396 -25.684762496699257,-53.787981027344124 -25.684733399368245,-53.78809610485018 -25.684704301945956,-53.788211182293345 -25.68467520444173,-53.788326259670036 -25.684646106851517,-53.78844133698273 -25.684617009169997,-53.78834858801016 -25.684315835260858,-53.7882352298352 -25.68435051443377,-53.78812187162741 -25.684385193647856,-53.78800851337368 -25.684419872875022,-53.7878951550472 -25.684454552023734,-53.78778179664524 -25.68448923108043,-53.78766843817053 -25.684523910058672,-53.78755507962127 -25.684558588959042,-53.787441720999226 -25.68459326777149,-53.78732836230353 -25.6846279465009,-53.78721500353407 -25.684662625147446,-53.78710164469014 -25.68469730370639,-53.786988285773454 -25.684731982186957,-53.78687492678213 -25.684766660589652,-53.78676156771823 -25.684801338904418,-53.78662359277644 -25.68484354745844,-53.78651023354833 -25.68487822559427,-53.78639687424814 -25.68491290363712,-53.786283514873496 -25.684947581602085,-53.78617015542432 -25.684982259488987,-53.786056795901466 -25.685016937283464,-53.78594343630577 -25.685051614999495,-53.78582635265474 -25.685087431936036,-53.7855012431847 -25.685186885095735,-53.78550720523296 -25.68518557573059,-53.785513294853885 -25.685184633799015,-53.78551947129986 -25.685184072540505,-53.78552569078443 -25.685183900154815,-53.785531908476464 -25.685184119295254,-53.7855380795703 -25.685184726971734,-53.78554416035622 -25.685185714655223,-53.78555010923571 -25.68518706857897,-53.78556219152699 -25.685191092295238,-53.785573885530816 -25.68519685978604,-53.785584741525845 -25.685204321052048,-53.78559432682096 -25.685213300323362,-53.785602278483175 -25.68522350570051,-53.78560834757514 -25.685234559724968)))",9550.2490
4104501,01.04.002.12.0380,"MULTIPOLYGON(((-53.78802775929939 -25.68489696996455,-53.78805922504458 -25.68500140624372,-53.78809069084922 -25.68510584249683,-53.788122156717456 -25.68521027873746,-53.78815362264911 -25.68531471496522,-53.78818508864434 -25.6854191511804,-53.78821655470306 -25.685523587382992,-53.788248020825264 -25.68562802357273,-53.78830681439147 -25.685823159063418,-53.788541215851986 -25.685744784680207,-53.78877650797485 -25.685669367140562,-53.78872825642847 -25.685509222568083,-53.788696789938925 -25.68540478651266,-53.78866532351296 -25.685300350444823,-53.78863385715042 -25.68519591436396,-53.78860239085141 -25.6850914782705,-53.78857092461598 -25.684987042164636,-53.788539458442024 -25.684882606039274,-53.78850799233158 -25.684778169901325,-53.788267875953245 -25.684837570121285,-53.78802775929939 -25.68489696996455)))",5216.3193
4104501,01.04.002.4.0049,"MULTIPOLYGON(((-53.80955178971267 -25.67893940919182,-53.80951213209037 -25.678808947231133,-53.80948833756491 -25.678730670045006,-53.80946454307542 -25.678652392851745,-53.80944074862191 -25.678574115651255,-53.809416954204366 -25.678495838443535,-53.809393159822896 -25.678417561228574,-53.80936672166335 -25.678330586536752,-53.80922275148733 -25.678366522814432,-53.8089828009719 -25.678426416310113,-53.80859887956989 -25.678522245121574,-53.808368526387675 -25.67857974194679,-53.80821495745746 -25.678618072971297,-53.80836036386073 -25.679096435155067,-53.80840002038563 -25.679226897521957,-53.80849600140717 -25.67920294049173,-53.80859198238421 -25.679178983401407,-53.808687963316935 -25.679155026250957,-53.808783944205246 -25.679131069040395,-53.808879925049055 -25.679107111769707,-53.80897590584854 -25.679083154438917,-53.809071886603626 -25.679059197048005,-53.8091678673142 -25.679035239596985,-53.80926384798046 -25.679011282085835,-53.80935982860231 -25.678987324514676,-53.80945580917965 -25.678963366883302,-53.80955178971267 -25.67893940919182)))",8400.0000
4104501,01.04.002.3.0105,"MULTIPOLYGON(((-53.7967775103186 -25.686159287808866,-53.79671143165554 -25.68594184398345,-53.79667839242805 -25.685833122049775,-53.796645353269916 -25.685724400102256,-53.79661231418113 -25.68561567814083,-53.796579275161704 -25.685506956165373,-53.79654623621163 -25.685398234176088,-53.79651319733091 -25.685289512172897,-53.79648015851954 -25.685180790155673,-53.79644711977754 -25.68507206812463,-53.79641408110488 -25.68496334607966,-53.796381042501565 -25.68485462402068,-53.79634800396761 -25.684745901947867,-53.79630175013657 -25.684593691022467,-53.796248908413425 -25.68441980024932,-53.79576896608598 -25.68453954712764,-53.79528902264899 -25.684659292502285,-53.79534188278357 -25.68483324832975,-53.795389457056494 -25.68498980854407,-53.7954370314732 -25.68514636872944,-53.79564820747384 -25.685093680672193,-53.79563470154234 -25.685049235003415,-53.795769086114525 -25.685015706104178,-53.79590347059974 -25.684982177087146,-53.795934136871075 -25.685083093662318,-53.79595162714249 -25.685140650559525,-53.79581724250166 -25.685174179634064,-53.79568285777383 -25.685207708590706,-53.7956693518126 -25.685163262927905,-53.79545817570457 -25.68521595102483,-53.79548989210486 -25.685320324457127,-53.79552160856908 -25.68542469787669,-53.79555330546574 -25.685529006679808,-53.79555332509721 -25.685529071283323,-53.795586343583786 -25.685637728964778,-53.79561938177119 -25.68574645123593,-53.795652420027956 -25.685855173493064,-53.79568545835404 -25.68596389573628,-53.795718496749515 -25.686072617965657,-53.795751535214315 -25.68618134018103,-53.79581761235199 -25.686398784570024,-53.795937599840556 -25.68636884780391,-53.79605758725978 -25.686338910943704,-53.79617757460963 -25.686308973989593,-53.796297561890135 -25.686279036941414,-53.796417549101285 -25.686249099799245,-53.79653753624308 -25.68621916256317,-53.796657523315524 -25.68618922523301,-53.7967775103186 -25.686159287808866)))",19313.0977
4104501,01.05.004.1.0016,"MULTIPOLYGON(((-53.80877812838652 -25.657826040054942,-53.80874321218735 -25.657711145500663,-53.80871678059676 -25.657624170051843,-53.80869034905052 -25.657537194594006,-53.80866391754866 -25.657450219127263,-53.80863748609115 -25.657363243651677,-53.80858462330924 -25.657189292673575,-53.808531760704774 -25.657015341659882,-53.80847889827785 -25.656841390610506,-53.808238989335365 -25.656901279456783,-53.808119034760196 -25.656931223739214,-53.80799908011561 -25.65696116792772,-53.80780715254025 -25.65700907843426,-53.807327332825494 -25.65712885364964,-53.80738019379103 -25.657302805240157,-53.807433054933895 -25.657476756795003,-53.80748591625431 -25.657650708314275,-53.80751234698106 -25.657737684060432,-53.807538777752164 -25.657824659797775,-53.80759163942746 -25.657998611245592,-53.8076445012802 -25.65817256265783,-53.80769736331028 -25.6583465140343,-53.807841310620034 -25.658310581153877,-53.80793727543776 -25.658286625825163,-53.80805723139748 -25.658256681579786,-53.80817718728797 -25.65822673724066,-53.808369116568436 -25.658178826102755,-53.808700516679885 -25.658096098313845,-53.80875845751125 -25.657894487073648,-53.80877812838652 -25.657826040054942)))",16592.8281
4104501,01.06.004.0.0031,"MULTIPOLYGON(((-53.81317509240101 -25.662774125866623,-53.81312221999972 -25.662600177400886,-53.81306934777598 -25.66242622889943,-53.81301647572978 -25.66225228036217,-53.812990039773275 -25.662165306080247,-53.81296360386114 -25.662078331789292,-53.812937167993496 -25.661991357489423,-53.81291073217014 -25.661904383180712,-53.81285786065659 -25.661730434536327,-53.8126522050495 -25.661781777975015,-53.81251506920946 -25.66181601476705,-53.81237802924517 -25.66185022747799,-53.81218609636983 -25.66189814423423,-53.81194618002615 -25.661958039841622,-53.81170626340497 -25.662017935073624,-53.81175913345685 -25.662191884259503,-53.81181200368626 -25.66236583340957,-53.81186487409311 -25.662539782523943,-53.811917744677594 -25.6627137316027,-53.81194418003641 -25.6628007061286,-53.81197061543962 -25.662887680645664,-53.812023486379175 -25.663061629652923,-53.812167437481456 -25.66302569215268,-53.81226340482751 -25.663001733744068,-53.812503322998346 -25.662941837459815,-53.81269525733529 -25.66289392016208,-53.81317509240101 -25.662774125866623)))",14400.0000
4104501,01.04.004.0.0037,"MULTIPOLYGON(((-53.81087180990219 -25.66466344160384,-53.81081877644679 -25.664489532940614,-53.81076574316943 -25.664315624241524,-53.81071271006993 -25.664141715506492,-53.81070210347142 -25.6641069337552,-53.81065967714839 -25.6639678067357,-53.81060664440478 -25.663793897929057,-53.810553611839126 -25.663619989086463,-53.81021780144226 -25.66370409838917,-53.810073882533906 -25.663740145008042,-53.80988199050045 -25.663788206956394,-53.80964212520832 -25.66384828405412,-53.809402259638176 -25.663908360776652,-53.809455290743706 -25.664082270161675,-53.8094818063632 -25.664169224840652,-53.80950832202718 -25.664256179510758,-53.80953483773565 -25.664343134171897,-53.80956135348859 -25.664430088823995,-53.80961438512793 -25.664603998101466,-53.80966741694522 -25.664777907343016,-53.80972044894035 -25.66495181654863,-53.80996031633572 -25.664891739148068,-53.81020018345305 -25.664831661372283,-53.810392076946655 -25.664783598881492,-53.810497618292295 -25.664757164409142,-53.81063194356351 -25.664723520430226,-53.8107278901323 -25.664699488944734,-53.81087180990219 -25.66466344160384)))",14400.0000
4104501,01.04.002.12.0410,"MULTIPOLYGON(((-53.77992822479721 -25.6881164091322,-53.77939529798632 -25.688431654592527,-53.77950251526356 -25.68852366930095,-53.77992822479721 -25.6881164091322)))",461.1091
4104501,01.04.001.2.0033,"MULTIPOLYGON(((-53.799648777500195 -25.66617204561337,-53.79951663973083 -25.665737158493958,-53.799463784933565 -25.665563203583876,-53.799397716686514 -25.66534575989609,-53.79936864674561 -25.66525008465585,-53.79933164871666 -25.665128316152714,-53.799139703744515 -25.66517621657771,-53.79904373119202 -25.665200166700124,-53.79894775859507 -25.66522411676244,-53.79885178595377 -25.665248066764665,-53.79875581326822 -25.665272016706794,-53.79798803018674 -25.665463614080462,-53.7983051487319 -25.66650734732672,-53.799072937664 -25.666315747789913,-53.79926488445345 -25.66626784730474,-53.79945683106547 -25.666219946579194,-53.799648777500195 -25.66617204561337)))",16800.0000
4104501,01.03.001.2.0044,"MULTIPOLYGON(((-53.800773327189845 -25.669818466663358,-53.80071386084557 -25.669622768336783,-53.800641180063174 -25.66938358143198,-53.80058832152316 -25.669209627277056,-53.800580392757375 -25.66918353415069,-53.80052224859752 -25.668992184533213,-53.800456175949236 -25.66877474173367,-53.80026422587601 -25.668822644069664,-53.80016825077282 -25.66884659514751,-53.80007227562524 -25.66887054616526,-53.80004348307237 -25.66887773145884,-53.79988032519713 -25.668918448020452,-53.79968837459157 -25.66896634963525,-53.79949642380848 -25.66901425100964,-53.79930447284803 -25.669062152143532,-53.79911252171014 -25.669110053037105,-53.799244663017376 -25.66954494015817,-53.79929751985084 -25.66971889494417,-53.79936359114214 -25.669936338376523,-53.79942966271079 -25.67015378175329,-53.79962161531157 -25.670105880318808,-53.799813567734894 -25.670057978643914,-53.79990954388006 -25.670034027716405,-53.800005519980864 -25.670010076728694,-53.80019747204927 -25.669962174572966,-53.80038942394022 -25.669914272176843,-53.8005429853253 -25.669875950086894,-53.80058137565382 -25.669866369540298,-53.800773327189845 -25.669818466663358)))",16800.0000
4104501,01.04.001.2.0045,"MULTIPOLYGON(((-53.79913479913597 -25.67022376429352,-53.79900265721766 -25.6697888771376,-53.79894980076086 -25.66961492221291,-53.798916765565444 -25.669506200366897,-53.798883730439435 -25.669397478507047,-53.79881766039526 -25.669180034745235,-53.7985537269238 -25.66924589757292,-53.79843375705322 -25.669275835071545,-53.7982418051161 -25.669323734874137,-53.798049853001444 -25.669371634436303,-53.797857900709474 -25.66941953375806,-53.79766594824008 -25.669467432839387,-53.79747399559316 -25.669515331680312,-53.79728204276891 -25.669563230280712,-53.79731904059408 -25.669684999298934,-53.79734811037487 -25.669780674943816,-53.79738114428185 -25.669889397254448,-53.797414178258144 -25.669998119551252,-53.79744060548895 -25.670085097378557,-53.797467032764224 -25.670172075197055,-53.79759916980591 -25.67060696415573,-53.797791124093166 -25.670559065014427,-53.79798307820309 -25.670511165632792,-53.798175032135475 -25.670463266010636,-53.79827100903517 -25.67043931610939,-53.79836698589041 -25.67041536614805,-53.798558939468016 -25.670367466045033,-53.79875089286808 -25.670319565701586,-53.7989428460907 -25.670271665117724,-53.79913479913597 -25.67022376429352)))",19200.0000
