"OSM_ID_MUNICIPIO";"COD_PAIS";"OSM_NOM_MUNICIPIO"
4649585;"CO";"Vereda La Laguna"
4649654;"CO";"Vereda La Flor"
4652583;"CO";"Vereda El Porvenir"
4652625;"CO";"Vereda Contreras"
4652626;"CO";"Vereda Paraguay"
4652631;"CO";"Vereda La Jagua Bartolito"
4652925;"CO";"Vereda El Puño"
4653037;"CO";"Vereda Santa Isabel"
4653064;"CO";"La Meseta"
4653065;"CO";"Tomogo"
4653066;"CO";"Vereda Gallego"
4653067;"CO";"Vereda Tomín"
4653147;"CO";"Vereda Chicualí"
4653167;"CO";"Cabecera Municipal San Luis"
4653168;"CO";"Vereda Los Ciruelos"
4653175;"CO";"Vereda San Cayetano"
4653178;"CO";"Vereda Buenos Aires"
4653187;"CO";"Vereda Guasimito"
4653207;"CO";"Piedras Blancas"
4653208;"CO";"Vereda La Aurora"
4653232;"CO";"Vereda Caimital"
4653233;"CO";"Vereda Patio Bonito"
4653234;"CO";"Vereda Pedregal"
4653235;"CO";"Vereda San Antonio"
4653259;"CO";"Cañada"
4653260;"CO";"Vereda San Anastasio"
4653261;"CO";"Vereda Cordialidad"
4653262;"CO";"Vereda Dindal"
4653263;"CO";"Vereda Guadalajara"
4653264;"CO";"Vereda Limonar"
4653265;"CO";"Vereda Luisa García"
4653266;"CO";"Vereda Malnombre"
4653267;"CO";"Vereda Primavera"
4653268;"CO";"Vereda Santa Lucía"
4653585;"CO";"Cabecera Municipal"
4653586;"CO";"Caramanta"
4653588;"CO";"El Tapado"
4653589;"CO";"El Tormento"
4653590;"CO";"Gibraltar"
4653591;"CO";"La Casiana"
4653592;"CO";"La Herrera"
4653593;"CO";"La Linda"
4653594;"CO";"La Selva"
4653595;"CO";"Macanas"
4653596;"CO";"Morro Amarillo"
4653597;"CO";"Quebrada Bonita"
4653598;"CO";"Rio Claro"
4653599;"CO";"San Bartolo"
4653600;"CO";"Serranias"
4653601;"CO";"Verdun"
4653602;"CO";"La Mesenia"
4653603;"CO";"La Salada"
4653604;"CO";"Alto del Indio"
4653605;"CO";"Santa Getrudis"
4653755;"MX";"Santa Catarina"
4653756;"MX";"El Ciruelo"
4653757;"MX";"Poza Larga Zapotal"
4653758;"MX";"El Zapotal"
4653759;"MX";"Melchor Ocampo"
4655130;"CO";"Coello San Juan"
4655131;"CO";"El Guaico"
4655154;"CO";"El moral"
4655155;"CO";"Peñaranda Baja"
4655157;"CO";"Tapias"
4655161;"CO";"Peñaranda Alta"
4655174;"CO";"Cataimita"
4655175;"CO";"El ingenio"
4655176;"CO";"Los naranjos"
4655194;"CO";"Cataima"
4655195;"CO";"San Simón partealta"
4656487;"CO";"El Gallo"
4656489;"CO";"Santa Teresa"
4656490;"CO";"El Cural"
4656491;"CO";"Ambalá parte Alta"
4660052;"CO";"Comuna Centro"
4660053;"CO";"Comuna Entreríos"
4660054;"CO";"Comuna Noroccidental"
4660056;"CO";"Comuna Oriente"
4660057;"CO";"Comuna Sur"
4662497;"MX";"Sabaneta"
4662498;"MX";"El Cerro de Sabaneta"
4685355;"AR";"Albarellos"
4685356;"AR";"Coronel Bogado"
4714337;"AR";"Fighiera"
4717393;"MX";"Ensenada"
4720092;"MX";"Comalteco"
4720121;"MX";"San Francisco"
4720122;"MX";"Zapote Chico"
4720620;"AR";"Cadret"
4728410;"MX";"Ojite de Matamoros"
4735471;"MX";"La Colmena"
4735472;"MX";"El Ortigal"
4740227;"CO";"Localidad Bosa"
4740228;"CO";"Localidad Ciudad Bolivar"
4740229;"CO";"Localidad Kennedy"
4740230;"CO";"Localidad Rafael Uribe Uribe"
4740231;"CO";"Localidad San Cristóbal"
4740232;"CO";"Localidad Santa Fé"
4740233;"CO";"Localidad Usme"
4741280;"AR";"Camet Norte"
4741281;"AR";"Santa Clara del Mar"
4741283;"AR";"Sierra de los Padres"
4741284;"AR";"Mar del Sur"
4753243;"AR";"General Lagos"
4753715;"BR";"Rio do Oeste"
4756042;"AR";"Padre Stefenelli"
4756150;"AR";"Pueblo Andino"
4756161;"AR";"La Costa"
4759305;"AR";"Paso Córdoba"
4760694;"MX";"Poza Larga Remolinos"
4761990;"AR";"11 de Octubre"
4761992;"AR";"Nueva España"
4772989;"AR";"Colonia Caroya"
4773245;"AR";"Ferri"
4773260;"AR";"Puente de Madera"
4773262;"AR";"San Jorge Rural"
4773266;"AR";"Santa Elena"
4773269;"AR";"María Elvira"
4780470;"AR";"Paraje El Paraíso"
4780516;"AR";"Salto Grande"
4780869;"MX";"Insurgentes Socialistas"
4781011;"AR";"4 Esquinas"
4781012;"AR";"5 Esquinas"
4781013;"AR";"Costa Norte"
4781014;"AR";"Costa Sur"
4781015;"AR";"Curri Lamuen"
4781016;"AR";"La Falda"
4781017;"AR";"La Llanada"
4781018;"AR";"Raúl Labraña"
4781019;"AR";"Marconetti"
4781020;"AR";"Puente 83"
4781021;"AR";"Santa Marta"
4792199;"MX";"Santa Águeda"
4793540;"MX";"Arroyo de Cañas"
4803379;"AR";"Ex Isla 10"
4813444;"AR";"Julia Dufour"
4824653;"MX";"Poza de Lagarto (Tanque Miahuapan"
4824678;"MX";"La Palma"
4826621;"MX";"Arenal"
4829715;"MX";"Colonia La Nueva Rosita"
4831202;"MX";"La Curva"
4831203;"MX";"La Piedad"
4831412;"MX";"Cerro Verde"
4843633;"MX";"Poza Larga Miradores"
4843635;"MX";"La Luna"
4843637;"MX";"Colonia Cuahutémoc"
4844883;"MX";"Colonia Legión de María"
4844941;"MX";"La Fábrica"
4844942;"MX";"José María Morelos"
4844943;"MX";"La Higuera"
4844944;"MX";"Santa Isabel Cruz"
4844945;"MX";"Congregación José María Morelos"
4851683;"MX";"Tuncuhuini (Encinal)"
4857423;"MX";"Las Lomas"
4857424;"MX";"La Chaca"
4857425;"MX";"San Andrecito"
4857426;"MX";"Colonia Guadalupe"
4857428;"MX";"El Porvenir hoy Ejido Lázaro Cárdenas"
4857429;"MX";"Tulapilla"
4857430;"MX";"El Panorama"
4857431;"MX";"Cruz Verde"
4863976;"MX";"Garranchos"
4869436;"AR";"San Ramón de la Nueva Orán"
5012046;"AR";"Clarke"
5122129;"AR";"Serodino"
5126604;"AR";"Capitán General Bernardo O’Higgins"
5126605;"AR";"Isla Verde"
5126878;"AR";"Corral De Bustos"
5126879;"AR";"Villa Colonia Italiana"
5129219;"AR";"General Baldissera"
5129316;"AR";"Etruria"
5129398;"AR";"Los Surgentes"
5129549;"AR";"Inriville"
5130705;"AR";"Saladillo"
5130757;"AR";"Justiniano Posse"
5130789;"AR";"Ordóñez"
5135400;"AR";"Idiazábal"
5135415;"AR";"La Laguna"
5135784;"AR";"Pasco"
5141579;"AR";"Ticino"
5141619;"AR";"Dalmacio Vélez Sársfield"
5145064;"AR";"General Fotheringham"
5145065;"AR";"Tancacha"
5145126;"AR";"Bengolea"
5145127;"AR";"Ucacha"
5145128;"AR";"Villa Reducción"
5147313;"AR";"Las Acequias"
5147988;"AR";"La Gilda"
5148009;"AR";"La Carlota"
5148035;"AR";"Assunta"
5148036;"AR";"Viamonte"
5148048;"AR";"La Cesira"
5149351;"MX";"El Paso de Coyutla"
5149353;"MX";"Chicualoque"
5149354;"MX";"Independencia"
5149355;"MX";"La Lima"
5150031;"AR";"San Gregorio"
5150203;"AR";"Olmos"
5150204;"AR";"San Severo"
5150424;"AR";"Canals"
5150603;"AR";"Alejo Ledesma"
5150604;"AR";"Benjamín Gould"
5150943;"AR";"Arias"
5151287;"AR";"Pedro E. Funes"
5151288;"AR";"Santa Eufemia"
5151296;"AR";"Colonia Bremen"
5151304;"AR";"Cavanagh"
5151312;"AR";"Guatimozín"
5153896;"AR";"Colonia Barge"
5153897;"AR";"Colonia Bismarck"
5158167;"PY";"General Francisco Caballero Álvarez"
5158168;"PY";"Salto del Guairá"
5158457;"PY";"Hohenau"
5158458;"PY";"Natalio"
5158503;"PY";"Yatytay"
5158507;"PY";"San Rafael"
5166403;"PY";"Villa Torales"
5166404;"PY";"Yby Yaú"
5166524;"PY";"Nautica Cardenal"
5166525;"PY";"San Pablo"
5166526;"PY";"Antequera"
5166632;"PY";"Remansito"
5166667;"PY";"Caaguazú"
5166821;"PY";"Pilar"
5166835;"PY";"Isla Umbú"
5167559;"AR";"Córdoba"
5171052;"AR";"Oliva"
5171053;"AR";"Manfredi"
5171187;"AR";"Tío Pujio"
5172193;"PY";"Tacuaras"
5172202;"PY";"José Domingo Ocampos"
5172976;"AR";"Los Molinos"
5172977;"AR";"Sanford"
5183624;"PY";"Carmen del Paraná"
5183631;"PY";"José Leandro Oviedo"
5185861;"AR";"Colonia Vicente Agüero"
5186694;"AR";"Libertad"
5198109;"AR";"Avellaneda"
5198110;"AR";"Los Pozos"
5199728;"AR";"Quilino"
5199729;"AR";"Villa Quilino"
5199736;"AR";"San José de las Salinas"
5214651;"AR";"Frías"
5217097;"AR";"Villa Huidobro"
5217098;"AR";"Villa Valeria"
5222521;"AR";"Huinca Renancó"
5222809;"AR";"Ranqueles"
5223136;"AR";"Pincén"
5223197;"AR";"Italó"
5223288;"AR";"Buchardo"
5223289;"AR";"Onagoity"
5224100;"AR";"Melo"
5224103;"AR";"Serrano"
5224125;"AR";"Jovita"
5224126;"AR";"San Joaquín"
5228906;"AR";"Mattaldi"
5229059;"AR";"Del Campillo"
5229060;"AR";"Nicolás Bruzzone"
5229530;"AR";"Elena"
5231425;"AR";"Paunero"
5231426;"AR";"Washington"
5231481;"AR";"Tosquita"
5231482;"AR";"Vicuña Mackenna"
5242023;"AR";"Ríobamba"
5249781;"AR";"Leguizamón"
5249782;"AR";"Rosales"
5249819;"AR";"Santa Catalina"
5264718;"AR";"La Isla"
5264758;"AR";"Villa Ciudad Parque Los Reartes"
5268207;"AR";"Las Isletillas"
5268208;"AR";"Punta del Agua"
5268562;"CO";"Bellavista"
5268563;"CO";"Chaquiro Bajo"
5268564;"CO";"La Margarita"
5268565;"CO";"La Humareda"
5268566;"CO";"Montañita"
5268567;"CO";"Montebello Bajo"
5268583;"CO";"El Clavel"
5268584;"CO";"La Gulunda Arriba"
5268604;"CO";"La Gulunda Abajo"
5268614;"CO";"La Cuchillita"
5268615;"CO";"Siberia"
5268620;"CO";"El Junco"
5268622;"CO";"Peñalisa"
5268624;"AR";"Pueblo Italiano"
5268626;"CO";"Morritos"
5271916;"CO";"La Botija"
5271917;"CO";"Tabora"
5271982;"CO";"El Concilio"
5271983;"CO";"La LLanada"
5272029;"CO";"El León"
5272030;"CO";"La Troya"
5272031;"CO";"La Tarquí"
5272054;"CO";"Las Andes"
5272095;"CO";"El Roblal"
5272100;"CO";"La Granizo"
5272101;"CO";"La Clara arriba"
5272229;"CO";"La Amagacea"
5272230;"CO";"La Liboriana"
5272231;"CO";"La Quejita"
5272232;"CO";"Montebello Arriba"
5273133;"CO";"Cajón Largo"
5273134;"CO";"Charquito arriba"
5273135;"CO";"La Sierva"
5282315;"AR";"General Cabrera"
5282371;"AR";"General Deheza"
5298433;"AR";"Río de los Sauces"
5298491;"AR";"Alpa Corral"
5301052;"AR";"San José"
5301053;"AR";"Santa Trinidad"
5301219;"MX";"El Torno"
5301226;"MX";"Buenavista"
5301227;"MX";"Playa Azul"
5302344;"MX";"Rancho Nuevo"
5317142;"AR";"Dique Chico"
5317145;"AR";"Valle de Anisacate"
5317146;"AR";"Villa La Bolsa"
5317147;"AR";"Villa La Rancherita y Las Cascadas"
5317148;"AR";"Villa La Serranita"
5317149;"AR";"Villa Los Aromos"
5317158;"AR";"Despeñaderos"
5320537;"AR";"Coronel Baigorria"
5321905;"MX";"San Leoncio Jamaya"
5322096;"AR";"Luca"
5322414;"AR";"Arroyo Cabral"
5325224;"AR";"Zona Central"
5325225;"AR";"Zona Este"
5325226;"AR";"Zona Oeste"
5335599;"AR";"Arroyo Algodón"
5335608;"AR";"La Playosa"
5335691;"AR";"Pozo del Molle"
5348974;"AR";"El Fortín"
5349506;"MX";"Cañada Rica"
5349507;"MX";"Chichicatzapan Méndez"
5349508;"MX";"Colonia General Maximino Ávila Camacho"
5349509;"MX";"Cruz de los Esteros"
5349510;"MX";"Ejido Soto y Gama"
5349511;"MX";"El Cepillo"
5349512;"MX";"Ignacio Muñoz (Zapotal)"
5349513;"MX";"La Libertad"
5349514;"MX";"La Luz del Portugés"
5349515;"MX";"Nuevo Renacimiento 2000"
5349516;"MX";"Paso del Progreso"
5349517;"MX";"Plan de Villa Cuauhtémoc (El Negro)"
5349518;"MX";"Rafael Valenzuela"
5349519;"MX";"Zapote Bueno"
5351848;"MX";"Ignacio M. Altamirano (Plan de Altamirano)"
5353488;"AR";"Ballesteros Sur"
5353586;"AR";"Morrison"
5353654;"AR";"Monte Leña"
5356094;"AR";"San Marcos Sud"
5356199;"AR";"Leones"
5357262;"AR";"Noetinger"
5357290;"AR";"Saira"
5357367;"AR";"Chilibroste"
5357413;"AR";"Cintra"
5357462;"AR";"Alto Alegre"
5365040;"MX";"La Represa"
5365041;"MX";"Mesa del Tigre"
5365042;"MX";"Paso Real"
5365043;"MX";"Paso de Hidalgo"
5365044;"MX";"Vista Hermosa Calichal"
5365278;"MX";"La Victoria"
5365363;"MX";"Lomas de Arena"
5365364;"MX";"Álamo"
5365417;"MX";"Ricardo Flores Magón"
5365418;"MX";"Lomas Chicas"
5377908;"AR";"Lucio V. López"
5378582;"AR";"Justo Daract"
5383404;"AR";"La Cruz"
5398300;"MX";"Anclón y Arenal"
5398301;"MX";"Ensenada del Cepillo"
5398302;"MX";"Macarena Arrazola"
5398303;"MX";"Paguas de Coronado"
5404598;"MX";"Dos de Octubre"
5404599;"MX";"El Fuerte de Anaya"
5406831;"MX";"La Gloria"
5413417;"MX";"Cinco de Mayo"
5413532;"CR";"Tres Ríos"
5413730;"CR";"Dulce Nombre"
5413731;"CR";"San Francisco"
5413732;"CR";"San Ramón"
5413761;"CR";"Calle Blancos"
5413762;"CR";"Guadalupe"
5413777;"CR";"Ipís"
5413778;"CR";"Mata de Plátano"
5413779;"CR";"Purral"
5413832;"CR";"Rancho Redondo"
5413944;"CR";"Cinco Esquinas"
5414980;"CR";"San Juan"
5415031;"CR";"Colima"
5415032;"CR";"León XIII"
5415046;"CR";"Anselmo Llorente"
5415198;"CR";"La Trinidad"
5415199;"CR";"San Vicente"
5415431;"CR";"San Jerónimo"
5416055;"CR";"Cascajal"
5416056;"CR";"Dulce Nombre de Jesús"
5416057;"CR";"Patalillo"
5416058;"CR";"San Isidro"
5416059;"CR";"San Rafael"
5429993;"MX";"Plan del Carrizo"
5450814;"HT";"Commune de Liancourt"
5450815;"HT";"Commune de Marfranc"
5454230;"CR";"San Rafael"
5455443;"CR";"Guácima"
5457537;"HT";"Commune de La Pointe"
5458713;"CR";"Río Segundo"
5459859;"CR";"San Antonio"
5459912;"CR";"Turrúcares"
5459924;"CR";"Garita"
5498257;"AR";"Villa Eloísa"
5525506;"AR";"Elisa"
5525530;"AR";"Emilia"
5525752;"AR";"San Justo"
5525753;"AR";"Videla"
5532617;"AR";"Monte Flores"
5574318;"MX";"Colonia Xanath"
5575060;"CR";"Santa Lucía"
5576217;"AR";"Madroñal"
5576239;"AR";"Chaparral"
5576240;"AR";"Meseta Espinosa"
5579632;"CO";"Localidad Sumapaz"
5595339;"CR";"Llanuras del Gaspar"
5595391;"CR";"Cureña"
5601049;"CR";"Puerto Viejo"
5604901;"CO";"Vereda Tocogua"
5608548;"AR";"Angélica"
5608549;"AR";"Cañada Rosquin"
5608550;"AR";"Colonia Belgrano"
5608551;"AR";"Santa Clara de Buena Vista"
5615869;"MX";"Escobares"
5616683;"UY";"El Semillero"
5621776;"MX";"Valladolid"
5625069;"AR";"Capitán Bermudez"
5625070;"AR";"Fray Luis Beltrán"
5631382;"CR";"San Ramón"
5631850;"CR";"San Juan"
5633345;"AR";"Carnerillo"
5633346;"AR";"Olaeta"
5633353;"AR";"Sampacho"
5633362;"AR";"Chaján"
5633363;"AR";"Suco"
5634030;"CR";"San Isidro"
5634258;"AR";"José de la Quintana"
5634259;"AR";"Villa San Isidro"
5634273;"CR";"Palmares"
5634282;"CR";"Chira"
5634388;"CR";"Buenos Aires"
5634451;"CR";"Santo Domingo"
5634459;"CR";"Santa Bárbara"
5634466;"CR";"San Rafael"
5634492;"CR";"San Isidro"
5636587;"MX";"Tixcacal"
5637677;"MX";"Oxcum"
5639900;"MX";"Xuilub"
5640048;"CR";"Heredia"
5640079;"CR";"San Francisco"
5640082;"CR";"Ulloa"
5640083;"CR";"Alfaro"
5640086;"CR";"Mercedes"
5641770;"CR";"Rincón de Sabanilla"
5641981;"CR";"Alajuela"
5642026;"CR";"Sarapiquí"
5642148;"CR";"Desamparados"
5642157;"CR";"Carrizal"
5642164;"CR";"San José"
5642173;"CR";"Tambor"
5644333;"AR";"Villa Urquiza"
5646082;"CR";"San Isidro"
5646220;"CR";"Sabanilla"
5652525;"CR";"Jesús"
5652563;"CR";"San Isidro"
5652583;"CR";"Mercedes"
5652615;"CR";"Atenas"
5652698;"CR";"Concepción"
5652716;"CR";"Escobal"
5652724;"CR";"San José"
5652734;"CR";"Santa Eulalia"
5653850;"CR";"Barva"
5654823;"CR";"Candelaria"
5654913;"CR";"La Granja"
5654917;"CR";"Esquipulas"
5654926;"CR";"Santiago"
5657009;"CR";"Zaragoza"
5657078;"CR";"Toro Amarillo"
5657117;"CR";"Brasil"
5657135;"CR";"Pozos"
5657153;"CR";"Santa Ana"
5657192;"CR";"Uruca"
5657197;"CR";"Piedades"
5657205;"CR";"Salitral"
5659092;"CR";"Carrillos"
5659129;"CR";"San Pedro"
5659153;"CR";"San Rafael"
5659189;"CR";"San Juan"
5659375;"CR";"Sabana Redonda"
5668088;"CR";"San Pedro"
5668099;"CR";"Purabá"
5668118;"CR";"San Juan"
5668130;"CR";"Santo Domingo"
5668171;"CR";"Jesús"
5670203;"CR";"San Antonio"
5670235;"CR";"La Asunción"
5670250;"CR";"La Ribera"
5670261;"CR";"Llorente"
5670510;"CR";"San Joaquín"
5670515;"CR";"Barrantes"
5672966;"CR";"Las Horquetas"
5673091;"CR";"La Virgen"
5675724;"CR";"San Antonio"
5677169;"CR";"San Josecito"
5677554;"CR";"San Felipe"
5677621;"CR";"Alajuelita"
5677658;"CR";"Concepción"
5685378;"CR";"Cervantes"
5685518;"CR";"Pacayas"
5685607;"CR";"Capellades"
5685687;"CR";"San Rafael"
5685724;"CR";"Potrero Cerrado"
5685792;"CR";"Cot"
5685850;"CR";"Cipreses"
5685864;"CR";"Santa Rosa"
5687199;"CR";"Occidental"
5687206;"CR";"Oriental"
5687324;"CR";"Carmen"
5687626;"CR";"Guadalupe"
5688093;"CR";"San Nicolás"
5688119;"CR";"Tierra Blanca"
5688126;"CR";"Llano Grande"
5688133;"CR";"Quebradilla"
5688183;"CR";"Corralillo"
5690434;"CR";"San Juan"
5690686;"CR";"Concepción"
5690860;"CR";"Río Azul"
5691002;"CR";"San Diego"
5691169;"CR";"San Rafael"
5691538;"CR";"Aguacaliente"
5691881;"CR";"Dulce Nombre"
5694573;"CR";"El Tejar"
5695209;"CR";"Patio de Agua"
5695337;"CR";"Tobosi"
5695418;"CR";"San Isidro"
5695701;"CR";"Jardín"
5695704;"CR";"Santa María"
5695710;"CR";"Copey"
5697790;"CR";"San Marcos"
5697897;"CR";"San Carlos"
5698195;"CR";"San Lorenzo"
5698324;"CR";"Limón"
5700871;"CR";"Colorado"
5709867;"CR";"Bratsi"
5709983;"CR";"Sixaola"
5710008;"CR";"Cahuita"
5710015;"CR";"Valle La Estrella"
5710091;"CR";"Telire"
5710146;"CR";"Matama"
5710196;"CR";"Río Blanco"
5711783;"CR";"Carrandi"
5711784;"CR";"Matina"
5711914;"CR";"Batán"
5712009;"CR";"Pacuarito"
5712140;"CR";"Siquirres"
5712174;"CR";"Florida"
5712183;"CR";"Alegría"
5712188;"CR";"Germania"
5712201;"CR";"El Cairo"
5712216;"CR";"Pocora"
5712217;"CR";"Mercedes"
5714344;"CR";"Río Jiménez"
5714373;"CR";"Duacarí"
5714398;"CR";"Guácimo"
5714402;"CR";"Guápiles"
5714419;"CR";"La Colonia"
5714425;"CR";"Jiménez"
5716058;"CR";"Roxana"
5716855;"CR";"Cariari"
5716922;"CR";"Rita"
5716986;"CR";"San Pablo"
5718416;"CR";"San Pedro"
5718435;"CR";"San Juan de Mata"
5718483;"CR";"San Luis"
5718537;"CR";"Carara"
5720483;"CR";"Tárcoles"
5720534;"CR";"Jacó"
5720848;"CR";"Espíritu Santo"
5721050;"CR";"Caldera"
5721053;"CR";"San Rafael"
5721057;"CR";"San Juan Grande"
5721061;"CR";"Macacona"
5721063;"CR";"San Jerónimo"
5721080;"CR";"Hacienda Vieja"
5721086;"CR";"Orotina"
5721099;"CR";"El Mastate"
5721121;"CR";"Coyolar"
5721132;"CR";"La Ceiba"
5722840;"CR";"Desmonte"
5722978;"CR";"Labrador"
5722994;"CR";"Jesús María"
5723007;"CR";"San Mateo"
5723876;"CR";"Quitirrisí"
5723883;"CR";"Colón"
5723889;"CR";"Tabarcia"
5723905;"CR";"Guayabo"
5723924;"CR";"Jaris"
5723951;"CR";"Piedras Negras"
5723956;"CR";"Picagres"
5725229;"CR";"Río Cuarto"
5725329;"CR";"Isla del Coco"
5726714;"CR";"Liberia"
5726716;"CR";"Curubandé"
5728272;"CR";"Mayorga"
5728360;"CR";"Nacascolo"
5729071;"CR";"Palmira"
5729105;"CR";"Filadelfia"
5729138;"CR";"Belén"
5729164;"CR";"Sardinal"
5729202;"CR";"Varablanca"
5729260;"CR";"Paracito"
5729365;"CR";"Pará"
5729372;"CR";"San Miguel"
5729412;"CR";"Tures"
5729416;"CR";"Santo Tomás"
5729419;"CR";"San Vicente"
5729430;"CR";"Santa Rosa"
5730521;"CR";"San Pablo"
5731007;"CR";"San Francisco"
5731052;"CR";"Concepción"
5731053;"CR";"San José"
5731310;"CR";"San Josecito"
5731329;"CR";"Santiago"
5731333;"CR";"Ángeles"
5731334;"CR";"Concepción"
5731356;"CR";"San Roque"
5731373;"CR";"San Pablo"
5731376;"CR";"San José de la Montaña"
5731386;"CR";"San Pedro"
5744763;"MX";"Faja de Oro"
5805865;"AR";"Roque Pérez"
5805870;"AR";"Uribelarrea"
5808131;"UY";"El Pejerrey"
5815445;"AR";"Tapalqué"
5815449;"AR";"Mechita"
5815668;"AR";"Alberti"
5816201;"AR";"Marcelino Ugarte"
5816289;"AR";"General Belgrano"
5816291;"AR";"Ranchos"
5816313;"AR";"Brandsen"
5816495;"AR";"Chascomús"
5833298;"AR";"El Boquerón"
5833684;"AR";"Ciudad de Batán"
5833781;"NI";"Distrito II"
5833929;"NI";"Distrito I"
5835055;"NI";"Distrito III"
5836735;"AR";"San Carlos Centro"
5836736;"AR";"San Carlos Norte"
5836737;"AR";"San Carlos Sud"
5836882;"NI";"Distrito IV"
5838239;"NI";"Distrito VI"
5838301;"NI";"Distrito V"
5843364;"AR";"Libertador General San Martín"
5857571;"AR";"Loma Alta"
5857608;"AR";"López"
5860709;"AR";"Los Toldos"
5862493;"UY";"San Gabriel"
5870927;"CO";"Comuna San Humberto"
5883776;"AR";"Comuna Estancia Vieja"
5886843;"AR";"Colón"
5889833;"AR";"Cabalango"
5889834;"AR";"Tanti"
5889835;"AR";"Villa Flor Serrana"
5900947;"AR";"Capitán Sarmiento"
5909869;"AR";"Villa Rossi"
5925990;"AR";"San Antonio de Areco"
5931916;"CO";"Vereda Arrayan"
5931917;"CO";"Vereda Centro"
5931918;"CO";"Vereda El Espinal"
5931919;"CO";"Vereda Quebrada Arriba"
5931920;"CO";"Vereda Ritoque"
5931921;"CO";"Vereda Tintal"
5973735;"AR";"Villa Sauze"
5973761;"AR";"Sansinena"
5973829;"AR";"Banderaló"
5986838;"AR";"San Francisco del Chañar"
5995868;"CR";"Peñas Blancas"
5995958;"CR";"Concepción"
5995970;"CR";"Volio"
5996094;"CR";"San Rafael"
5996105;"CR";"Santiago"
5998601;"AR";"Sarmiento"
6002280;"AR";"Villa Gutiérrez"
6002324;"AR";"Las Peñas"
6002327;"AR";"Los Mistoles"
6002474;"PY";"Luque"
6004435;"AR";"Simbolar"
6004441;"AR";"Cañada de Luque"
6004471;"AR";"Chalacea"
6004472;"AR";"Obispo Trejo"
6007293;"AR";"La Puerta"
6007294;"AR";"Villa Fontana"
6007319;"AR";"La Para"
6010079;"AR";"Marull"
6010378;"AR";"Balnearia"
6010379;"AR";"Miramar de Ansenuza"
6013259;"CR";"Quesada"
6013296;"CR";"Buenavista"
6018879;"AR";"Altos de Chipión"
6019062;"AR";"La Paquita"
6019084;"AR";"Seeber"
6019781;"AR";"Colonia Vignaud"
6019792;"AR";"Brinkmann"
6028176;"AR";"San José de la Dormida"
6028177;"AR";"Villa Tulumba"
6038377;"EC";"Zuñac"
6040808;"AR";"Valle Dorado"
6049029;"CO";"Comuna La Floresta"
6049035;"CO";"Comuna Norte"
6054732;"AR";"Esperanza"
6072722;"AR";"Casa Grande"
6086321;"CU";"Micro Industrial"
6086323;"CU";"Zona 10"
6086324;"CU";"Zona 11"
6086326;"CU";"Zona 24"
6086327;"CU";"Zona 25"
6086329;"CU";"Zona 4"
6086330;"CU";"Zona 5"
6086331;"CU";"Zona 6"
6086332;"CU";"Zona 7"
6086333;"CU";"Zona 8"
6086334;"CU";"Zona 9"
6090747;"CU";"Micro X"
6091815;"AR";"Villa Allende"
6132856;"AR";"Potrero de Garay"
6142487;"CR";"Quepos"
6142573;"CR";"Naranjito"
6142635;"CR";"Savegre"
6148175;"CR";"Chacarita"
6148191;"CR";"El Roble"
6148264;"CR";"Puntarenas"
6148920;"CR";"Barranca"
6149016;"CR";"Pitahaya"
6149107;"CR";"Chomes"
6149226;"CR";"Manzanillo"
6149271;"CR";"Arancibia"
6149346;"CR";"Acapulco"
6150702;"CR";"Guacimal"
6150825;"CR";"Monteverde"
6151019;"CR";"San Isidro"
6151068;"CR";"Miramar"
6151174;"CR";"La Unión"
6151361;"CR";"Paquera"
6151470;"CR";"Cóbano"
6151538;"CR";"Lepanto"
6155520;"CR";"Bolsón"
6155943;"AR";"Santa Elena"
6158979;"AR";"Malvinas Argentinas"
6158980;"AR";"Monte Cristo"
6198587;"CR";"Bahía Ballena"
6198615;"CR";"Puerto Cortés"
6198697;"CR";"Palmar"
6198787;"CR";"Piedras Blancas"
6198914;"CR";"Sierpe"
6198929;"CR";"Bahía Drake"
6226469;"BR";"Bom Sucesso"
6246313;"CR";"San Cristóbal"
6246525;"CR";"Frailes"
6246614;"CR";"Rosario"
6246638;"CR";"San Antonio"
6246728;"CR";"Damas"
6246769;"CR";"Gravilias"
6246907;"CR";"Los Guido"
6246973;"CR";"Patarrá"
6247894;"CR";"Desamparados"
6247968;"CR";"San Rafael Abajo"
6248108;"CR";"San Rafael Arriba"
6248137;"CR";"San Juan de Dios"
6248150;"CR";"San Miguel"
6262078;"CR";"Canoas"
6262236;"CR";"La Cuesta"
6262397;"CR";"Laurel"
6262404;"CR";"Corredor"
6264719;"CR";"Pavón"
6265151;"CR";"Puerto Jiménez"
6265226;"CR";"Guaycará"
6265491;"CR";"Golfito"
6265959;"MX";"Mérida"
6267827;"MX";"Tizimin"
6267871;"MX";"Pisté"
6267880;"MX";"Izamal"
6268569;"CR";"Volcán"
6268649;"CR";"Brunka"
6268789;"CR";"Biolley"
6270733;"CR";"Pilas"
6270909;"CR";"Colinas"
6271398;"CR";"Boruca"
6271502;"CR";"Chánguena"
6271587;"CR";"Buenos Aires"
6271690;"CR";"Potrero Grande"
6277785;"CR";"Daniel Flores"
6278404;"CR";"Santa Cruz"
6278514;"CR";"Llano Bonito"
6278532;"CR";"San Pablo"
6278539;"CR";"San Isidro"
6278559;"CR";"San Antonio"
